ID,r_value,g_value,b_value,Y_value,Cb_value,Cr_value,H_value,S_value,V_value,L_value,A_value,B_value,Class
134,115.820023,72.73096312,57.73043248,83.91412399,113.2193332,150.7913682,7.667462634,131.8128593,115.820023,90.09233218,144.6446449,144.7318475,1
55,160.9457061,119.5280606,97.78673975,129.4656748,110.1213782,150.5030018,9.818324197,100.7603759,160.9457061,137.0407204,141.3187157,146.2722527,1
948,137.1087465,101.1172145,82.06061281,109.7030641,112.4014485,147.6127019,10.33771588,103.9466295,137.1087465,117.2159331,139.8808914,144.4880223,0
75,153.221619,119.4511352,99.30700888,127.2280355,112.2230997,146.5760118,11.1905232,91.24827246,153.221619,134.8484699,138.2201382,144.209773,1
569,172.9780115,138.4521989,125.2538241,147.2428298,115.543499,146.3193117,8.342256214,70.72227533,172.9780115,154.2978011,139.124761,140.040631,0
87,142.1764407,103.2754506,83.0330033,112.6120843,111.3175933,149.1355674,10.20868241,106.9405941,142.1764407,120.1023102,140.8976898,145.5823813,1
69,130.651975,86.33971328,61.70520055,96.80433125,108.2036755,152.1863657,10.6661583,136.3282751,130.651975,104.4668293,143.5207412,149.8446698,1
692,145.081499,100.7933965,79.45932014,111.6042073,109.8696016,151.9226804,9.642240178,117.8361661,145.081499,118.9239342,143.2245751,147.2747283,0
148,141.6883032,89.88042466,65.89718756,102.6467685,107.2680201,155.8882473,9.145557832,138.0407897,141.6883032,110.3558391,146.7384057,150.6740548,1
597,151.651907,102.9616184,82.30956639,115.184367,109.4583555,154.0550587,8.854739692,118.9206265,151.651907,122.5345869,145.0542853,147.6045342,0
734,177.021233,122.0176467,94.88484089,135.3967097,105.1822167,157.7298913,9.913075653,120.9781408,177.021233,142.9903228,146.3245859,151.6158137,0
928,152.318945,106.7657059,84.00328809,117.805163,108.956975,152.6646145,9.933328669,117.4208759,152.318945,125.3658178,143.4375262,148.1628655,0
917,168.4867276,120.7624104,102.0030102,132.910897,110.5574408,153.4009085,8.484319413,103.3544962,168.4867276,140.0045427,144.2766679,145.8186744,0
606,172.3290805,122.4789105,107.0532169,135.6369665,111.8702313,154.2169388,7.117933437,99.09984471,172.3290805,142.4323666,145.4856256,144.2840055,0
838,161.3457978,117.4686742,96.95676404,128.2565393,110.3461573,151.6426067,9.335460674,102.194427,161.3457978,135.6933933,142.5240449,146.0827865,0
131,125.6600873,87.96279476,64.72646288,96.64349345,110.0199127,148.7456769,11.49100437,127.0083843,125.6600873,103.8480349,140.5947598,147.7809607,1
91,134.6362997,97.69032768,84.90687868,107.2921023,115.3480629,147.5965914,7.564965299,95.35983484,134.6362997,114.3440218,141.1632259,141.2050426,1
160,143.6246906,89.86571782,70.07487624,103.6785272,109.0485767,156.5126856,8.005878713,134.054146,143.6246906,110.8137376,147.8873762,148.7277228,1
1111,165.0815641,115.6081023,92.18479203,127.7441508,107.9410745,154.6726603,9.591962738,112.8611352,165.0815641,135.5818891,144.6141681,148.8267981,0
601,177.7261155,128.3120088,94.39410275,139.2281613,102.7100734,155.4876924,12.11898422,121.792492,177.7261155,147.2582971,143.1486004,154.0565045,0
108,148.7019776,101.6683193,72.86520134,112.4636699,105.6754255,153.8856938,11.321765,131.6918416,148.7019776,120.6010026,143.598138,151.9450229,1
189,143.3963807,93.35579184,66.1720683,105.2314692,105.9793477,155.2674573,10.17421532,138.8260914,143.3963807,112.9402924,145.4424905,151.8722012,1
733,182.4231156,126.7086432,100.5430151,140.3980402,105.5400503,158.0153769,9.538944724,115.6020603,182.4231156,147.9457789,146.4876884,150.9588945,0
675,171.7595759,119.672734,101.9802047,133.242753,110.3808298,155.5189067,7.569222284,105.295949,171.7595759,140.1494147,146.1746645,145.9540357,0
175,158.1244874,107.6070574,81.83142515,119.776743,106.6060321,155.3894395,9.976332878,123.9793233,158.1244874,127.669771,145.0662167,150.5497266,1
649,150.9359521,106.8686689,82.34643685,117.2727403,108.3133965,152.0569187,10.85163341,119.5938386,150.9359521,124.8870788,142.5745984,148.906233,0
955,179.536275,127.0190354,105.2996408,140.2624936,108.3024628,156.0519754,8.727193433,107.0421755,179.536275,147.3784505,145.6584402,147.9921498,0
1030,167.0318782,118.0768715,97.89464867,130.4320793,109.6453188,154.1486693,8.632107984,106.6377561,167.0318782,137.7807773,144.6632682,146.8386942,0
1116,153.5791139,109.3912184,92.26977848,120.6657437,111.9643987,151.522943,8.982594937,101.4647943,153.5791139,128.3326741,143.2385285,144.7547468,0
57,169.1520586,126.8140945,103.5559485,136.8348068,109.2197525,151.0800707,10.22631978,99.34806769,169.1520586,144.4089417,141.2616822,147.0174286,1
704,126.2952812,80.23865546,67.53626374,92.5564318,113.8872657,152.109373,6.288946348,120.5114415,126.2952812,99.10394312,145.8135747,143.5445378,0
844,196.260134,145.9070058,126.6781537,158.7782446,109.9037697,154.7705802,8.305609175,91.09191552,196.260134,165.2741569,144.4755876,145.7223232,0
1051,138.435978,103.0583922,85.6991359,111.6530505,113.3176224,147.1146897,9.830060225,100.5655931,138.435978,118.8769311,139.8931658,143.501702,0
995,149.3089996,108.8539235,95.34867741,119.4022462,114.4198315,149.3616817,7.463647111,93.38850303,149.3089996,126.6479976,142.2669573,141.9598788,0
579,158.6110092,114.3384884,94.16609873,125.290782,110.43827,151.8053298,9.171778069,105.7626911,158.6110092,132.6923547,142.8884229,146.1602446,0
1071,148.1451244,111.4446669,86.7344867,119.6016586,109.4602516,148.408207,12.05190163,109.7010295,148.1451244,127.2249071,139.2710895,147.5325994,0
687,149.006355,106.2265187,78.17363206,115.8275528,106.7641103,151.7090694,11.73502801,123.854804,149.006355,123.6134209,141.6184834,150.5317751,0
759,164.6470446,125.2453869,100.6350656,134.2393369,109.0383568,149.76877,11.52114465,102.4239216,164.6470446,141.671668,140.0292819,147.4535665,0
768,184.5676849,125.5892247,99.48809072,140.2548966,105.0078672,159.6417449,8.992078563,117.4981824,184.5676849,147.8218762,147.8745592,151.4887961,0
792,184.4520717,131.6057671,100.1603024,143.8292273,103.3737402,157.0150056,11.01982083,116.8534155,184.4520717,151.6722284,144.5576708,153.0473124,0
805,127.1202042,88.49250782,66.42993578,97.54552939,110.453318,149.1567594,10.85674296,122.9935781,127.1202042,105.0330973,141.1542895,147.1801416,0
50,160.1185591,122.2143183,98.40446876,130.8481532,109.6844505,148.9420885,11.38440492,99.98176015,160.1185591,138.4856361,139.495668,146.7651619,1
174,162.6683406,115.8970859,92.22648182,127.1940161,108.2760645,153.34333,9.76425237,111.0716509,162.6683406,134.9335833,143.4301881,148.3784835,1
1012,158.6113349,121.0299194,102.5911968,130.1340621,112.4321059,148.3337169,9.323935558,90.32479862,158.6113349,137.7146145,140.1127733,143.7911392,0
1025,187.0488088,129.3986346,112.3289228,144.7083788,109.7336102,158.2399268,6.706935989,104.5980575,187.0488088,151.1625787,148.2139212,146.3545413,0
585,181.1885056,126.7786061,96.10064644,139.5608456,103.4983249,157.7294862,10.72722125,120.6718728,181.1885056,147.3880998,145.4621337,153.1242391,0
1060,166.0797003,121.181426,92.85422343,131.4098547,106.2631698,152.777475,11.44913715,113.2247956,166.0797003,139.3757947,141.9459582,150.403951,0
110,135.5014196,92.05848949,62.76888132,101.7160704,106.0386144,152.1272005,11.81942078,139.072686,135.5014196,109.479841,142.4452016,151.9466212,1
1114,164.5822485,127.2728994,104.4995266,135.835858,110.3023669,148.5499408,11.26248521,94.17207101,164.5822485,143.4017751,139.211716,145.9439053,0
967,165.7035054,115.8994459,86.90890978,127.5046386,105.1057842,155.2907042,10.85617334,122.9343129,165.7035054,135.5133553,144.2090156,151.8971421,0
788,186.2418232,124.4507636,108.0785794,141.0768826,109.3949447,160.2540518,6.207302089,108.4647475,186.2418232,148.1951905,150.1566321,146.9398514,0
869,167.7657898,127.0873281,104.4678862,136.6815329,109.8158633,150.2165843,10.21591668,97.69675524,167.7657898,144.0470023,140.7166511,146.4223528,0
701,155.9617922,109.0963992,79.99868032,119.8029284,105.5539496,153.8460378,11.230252,125.4063973,155.9617922,127.7925595,143.1462326,151.6451329,0
619,159.1171256,103.8200921,89.80248913,118.7602932,111.6545478,156.8187282,6.12530901,113.6262041,159.1171256,125.702455,148.4731481,145.14922,0
997,152.5564813,112.6537527,100.1945428,123.1447615,115.0432549,148.9890995,7.032493231,88.81753801,152.5564813,130.347497,142.0826217,141.1974589,0
140,128.9036629,88.71217987,67.39413341,98.30687909,110.5723645,149.8594401,10.33829661,124.1368374,128.9036629,105.5259083,141.9003871,147.0656641,1
982,147.3369653,104.7093864,81.27462713,114.8052157,109.0801107,151.2296151,10.54103778,117.0829687,147.3369653,122.3546486,142.1391444,148.0131285,0
865,173.4034758,124.0774659,105.2965211,136.6962684,110.2857055,154.2288232,8.190922257,102.7405787,173.4034758,143.479401,144.7841802,145.9302684,0
991,134.0933066,93.92221666,79.73343348,104.3214822,114.1347021,149.2663996,7.633116341,106.4207979,134.0933066,111.313804,142.5645134,142.8224003,0
951,188.5130158,130.1081277,105.1110683,144.7417084,105.6714231,159.2537601,9.049219051,113.9312572,188.5130158,152.0745758,147.5384207,150.6695912,0
758,161.8406724,123.346886,102.5727318,132.493499,111.119388,148.9931758,10.45233819,94.43272753,161.8406724,140.0665182,140.0613462,145.1642842,0
40,142.3281344,95.5569886,67.25664867,106.3267347,105.9674065,153.7026595,11.15536893,135.5343931,142.3281344,114.1274745,143.7195561,151.7742452,1
191,158.8409857,116.2849621,92.14595619,126.274642,108.7666386,151.2655855,10.59604044,107.8521483,158.8409857,134.1543808,141.6192081,147.9309183,1
904,169.203265,122.6307651,107.3343951,134.8155153,112.5015595,152.5568385,7.368438516,95.73043998,169.203265,141.5735616,144.1405535,143.6041542,0
586,145.270715,98.35406464,72.73026445,109.4743389,107.2904016,153.5839373,10.556905,130.2283056,145.270715,117.1825661,144.0079334,150.3024486,0
821,169.359847,132.7820268,107.8741874,140.8646272,109.3697897,148.3437859,11.8791587,94.5166348,169.359847,148.4141491,138.5606119,146.8516252,0
748,155.5759977,105.9099915,76.02773847,117.3659779,104.6812907,155.2884234,10.99632041,132.5428814,155.5759977,125.4755166,144.4585338,152.7894141,0
885,114.1083539,74.85679106,65.56601629,85.51051335,116.7291154,148.4309528,5.519037697,111.3775336,114.1083539,91.4453495,143.5237734,140.4328471,0
659,179.2736075,129.8443211,97.43548738,140.9452785,103.4576806,155.3671671,11.66220627,118.1555701,179.2736075,148.8677111,143.1978895,153.1476284,0
1094,165.3998135,115.3576757,88.23009675,127.2295722,106.026052,155.2610444,10.51480359,121.4063993,165.3998135,135.0779811,144.4913743,150.995862,0
1048,175.3313101,128.5120553,100.623335,139.3422132,106.1553982,153.7097735,11.05193053,111.3180464,175.3313101,146.7278705,142.6183331,150.2986568,0
723,183.7277666,132.7716422,111.1951555,145.5584636,108.6246125,155.2642124,8.969737641,103.5349759,183.7277666,152.2902247,144.8668073,147.5060237,0
725,163.2804118,118.808055,99.60594393,129.9270635,110.906861,151.8377314,9.084659976,103.2311386,163.2804118,136.8741564,142.9337256,145.5499654,0
957,154.7391889,106.2245792,87.60700094,118.6407784,110.5277583,153.7975105,8.347066386,112.7108462,154.7391889,125.8709093,145.0976508,146.3432094,0
1104,148.4509828,101.5126536,78.15970516,112.8957002,108.4330467,153.4149877,9.866461916,122.9350123,148.4509828,120.6808354,144.1230958,148.8990172,0
638,113.4328441,76.38078095,60.40681252,85.63555802,113.7635004,147.8781501,8.625311548,122.0872335,113.4328441,92.02270839,141.6715591,143.8939352,0
135,120.473257,77.11789802,59.65848075,88.1082206,111.9370447,151.1291363,8.604578564,132.2092612,120.473257,94.62216441,144.2562955,145.9912591,1
676,155.4023861,105.1030369,85.88942516,117.9654555,109.9102495,154.7434924,8.296475054,118.4848156,155.4023861,125.0284165,145.8595987,147.1494577,0
152,141.8097341,100.2355019,77.6709842,110.1071534,109.7097439,150.648219,10.4682563,118.570209,141.8097341,117.5011284,141.9665391,147.5465607,1
32,132.3627462,83.51051519,60.64882608,95.51963948,108.3383777,154.3177924,9.199621676,140.0694336,132.3627462,102.981974,145.8592411,149.8049405,1
832,117.7645393,75.36070573,71.84426051,87.63580919,119.0753648,149.5164452,2.310825528,99.8004792,117.7645393,93.59246352,145.5345241,137.5626225,0
859,157.0890673,121.662844,101.3509174,129.9438073,111.8688838,147.3964067,10.90099388,94.0661315,157.0890673,137.2220948,138.9835627,144.5879205,0
883,138.0993001,89.53342051,71.95354204,102.0632259,111.0180755,153.742789,7.836781786,123.9936159,138.0993001,109.2982847,145.981463,146.4875779,0
1096,179.9739715,129.154576,101.0675903,141.1626784,105.4044081,155.7354324,10.66792611,113.9569689,179.9739715,148.7024769,144.1971872,151.0763644,0
1024,187.3831581,131.7914693,115.5318295,146.5692114,110.493618,157.1545316,6.628669289,100.6035429,187.3831581,152.9159509,147.4216639,145.4961869,0
741,160.7868232,120.2855618,98.99359596,129.9767126,110.5254221,149.9980594,10.21424413,100.6129439,160.7868232,137.41209,140.9941781,145.9701145,0
577,168.0815235,121.31094,107.354376,133.7189222,113.1249595,152.5674635,6.765964344,93.89906807,168.0815235,140.4312399,144.3925851,142.8910454,0
128,121.1999422,87.85177694,67.16844843,95.51025715,112.0005779,146.3747472,11.34932101,117.4700953,121.1999422,102.5313493,139.0138688,145.5221034,1
89,150.5181695,105.905177,89.30684964,117.3703398,112.1720949,151.685965,8.023146239,108.2743389,150.5181695,124.2737499,143.8698392,144.6727134,1
806,119.1199736,82.51307405,60.46912766,90.95891013,110.7956493,148.1599648,11.2759833,127.0839376,119.1199736,98.18259723,140.4858273,147.0533949,0
913,163.8878143,117.2509441,95.51547389,128.7227135,109.2789905,153.1169752,9.500598692,109.070047,163.8878143,136.1528967,143.6087777,147.3914525,0
777,148.1335312,105.902819,96.65281899,117.4699555,116.231454,149.8939169,5.403931751,91.18026706,148.1335312,124.2856083,143.6847181,140.0389466,0
144,118.0609813,76.35099545,66.88869729,87.74949052,116.2204107,149.6613889,5.276375607,114.1848252,118.0609813,93.80451481,144.5264148,141.0076815,1
16,159.443076,114.3424917,83.78130428,124.3800726,105.1130586,153.0606348,12.08621506,123.6582978,159.443076,132.3666509,142.0459498,152.0063161,1
98,136.915629,99.52376112,83.33443456,108.8564168,113.5951715,148.0576874,8.702160102,103.035324,136.915629,115.8637865,140.994155,143.2287166,1
38,128.4562363,93.15317287,83.07330416,102.5273523,117.0218818,146.4912473,6.11487965,94.78774617,128.4562363,109.0776805,141.1323851,139.6411379,1
932,152.9857849,112.8201483,91.61866502,122.4171817,110.6588381,149.8238566,10.3263288,105.2459827,152.9857849,129.8139679,141.0803461,146.0976514,0
1044,152.2937709,99.88180389,73.78797406,112.5966791,106.1149538,156.3696208,9.987522107,133.3362154,152.2937709,120.6249754,146.2215563,151.5495186,0
570,146.8254898,96.21894567,73.74247627,108.7966067,108.2088467,155.1621895,8.947889315,125.8879014,146.8254898,116.7634821,145.961018,149.2126843,0
1118,170.9735612,129.6323168,114.8332514,140.2978357,113.622848,149.9134284,7.697614363,84.16687162,170.9735612,147.2027791,141.8296852,142.1485489,0
801,184.9339721,143.7405749,117.3827328,153.07186,107.866382,150.760779,11.73151427,93.74349094,184.9339721,160.4127265,139.971985,148.0392627,0
933,129.2365727,92.37634273,73.95159864,101.3087325,112.5744977,147.9960824,9.913180842,112.750158,129.2365727,108.3196007,140.6518387,144.6405914,0
829,151.8210863,114.7865815,110.4830671,125.3456869,119.6083067,146.8690096,3.030670927,70.30798722,151.8210863,132.086901,141.970607,136.0785942,0
139,109.8052496,63.73564565,54.73494258,76.49824232,115.7159597,151.7841575,4.846027654,129.8701664,109.8052496,82.35176939,147.0126553,142.2383408,1
166,130.4556288,88.19842647,67.26715261,98.4700914,110.4101585,150.8779359,9.387365498,126.6142543,130.4556288,105.3547379,142.9580007,147.1778318,1
749,140.6707172,93.59590183,64.91875149,104.4091017,105.7317131,153.9187515,11.06766738,138.734334,140.6707172,112.3807482,144.0054801,152.2018108,0
1050,151.0218341,111.8824454,89.56558952,121.049083,110.2302183,149.4190393,10.6050655,104.9262882,151.0218341,128.6513537,140.5336245,146.4686463,0
156,155.4629438,104.1446319,75.20516412,116.2083917,104.8821022,156.0527982,10.81901224,133.2538213,155.4629438,124.1809269,145.2044942,152.6027039,1
743,176.9730151,135.1458354,111.3144666,144.9470044,109.0275694,150.8618607,10.7201169,96.88874817,176.9730151,152.2084754,140.8091573,147.0769605,0
622,161.9224862,107.0142912,92.33701634,121.7599079,111.406254,156.6771042,6.451857856,111.9507274,161.9224862,128.7573909,148.0967536,145.3083913,0
632,151.5661562,107.4913382,80.39668592,117.589087,107.0351494,152.2721567,11.32144949,122.2528245,151.5661562,125.3760984,142.2625324,150.2090552,0
43,136.9614812,91.8116859,62.95813175,102.0299591,105.9573874,152.9425009,11.53609974,138.3885374,136.9614812,109.9614812,143.119278,151.981764,1
846,167.747766,130.2005686,107.3399675,138.8331438,110.2235581,148.6985378,11.23874898,92.95450853,167.747766,146.3890333,139.2578392,146.0046304,0
5,146.1373932,112.6331229,91.494987,120.2629038,111.7772001,146.5053843,11.63535091,98.51800965,146.1373932,127.7720015,138.2725585,144.9468994,1
744,136.4884044,93.77350368,70.96042216,103.9630607,109.3896681,151.2567699,10.28009999,124.8364116,136.4884044,111.411054,142.6732398,148.1394251,0
754,183.1973912,131.5914307,114.474903,145.0780154,110.7492364,155.2354908,7.460909766,99.40865186,183.1973912,151.6674647,145.7591018,145.3588706,0
899,168.471525,130.2127402,118.1286135,140.2657088,115.4824303,148.132941,7.166349316,77.24130171,168.471525,147.1599446,140.9721309,140.2347239,0
1070,136.3446486,91.0006656,65.35969116,101.6521565,107.5406017,152.7855431,10.59464856,134.6666667,136.3446486,109.1481629,143.6019702,150.2689031,0
897,175.8918964,137.396546,123.4687811,147.3341083,114.5220857,148.3977084,7.967120558,77.14314181,175.8918964,154.0685819,140.629193,141.1122551,0
621,146.4185629,97.44325605,69.05728232,108.8728734,105.5578925,154.8288709,10.92929438,135.9224033,146.4185629,117.0265595,144.6481947,152.2217357,0
620,146.8610137,96.9975168,70.33954134,108.8815367,106.2663599,155.1213117,10.38723342,133.8502775,146.8610137,116.958662,145.1784984,151.4333918,0
685,150.060871,105.9319825,79.1251051,116.0882798,107.171515,152.2662687,11.14923491,124.6329242,150.060871,123.784261,142.4218093,150.1908525,0
54,151.6357424,112.4943052,87.69828122,121.4044316,108.9726651,149.6048871,11.36094429,107.7407331,151.6357424,129.1961069,140.1758128,147.755643,1
628,136.4586048,84.52780511,56.9565969,96.94651738,105.473897,156.2389032,10.35788942,148.923885,136.4586048,104.9992287,146.6234409,152.9958778,0
2,159.6864604,113.4175986,84.42770366,123.9874539,105.7072949,153.5214306,11.52228215,122.0239569,159.6864604,132.0055634,142.7260857,151.3537894,1
802,188.6290595,140.3679995,133.9896752,154.0900444,116.6537138,152.6637882,3.4108629,74.35323196,188.6290595,160.0770915,145.4415243,138.6497716,0
558,156.7675342,114.2906849,98.27178082,125.17,112.7968493,150.5915068,7.990684932,96.25890411,156.7675342,132.4690411,142.6175342,143.5023288,0
698,171.7459621,119.0529026,83.33485487,130.7518141,101.2608263,157.2894429,12.0235838,132.6117743,171.7459621,139.1652037,144.5881905,155.8737711,0
972,168.2408657,115.7135211,89.45973935,128.4412381,106.0179195,156.4277403,9.913078892,119.7209681,168.2408657,136.3199907,145.5521294,150.8294159,0
1091,148.9787521,104.6556492,76.73805509,114.7391793,106.5735807,152.4593592,11.57110736,126.0463182,148.9787521,122.5836987,142.3850478,150.8290051,0
10,144.3732293,90.37568661,69.24588031,104.1272044,108.3396936,156.7390864,8.156259034,135.2265106,144.3732293,111.7346054,147.951431,149.5831165,1
921,150.3295332,111.6546559,98.31513689,121.6939336,114.8053591,148.4453691,7.673961887,90.50120662,150.3295332,128.8051094,141.5116086,141.5156861,0
88,171.1243265,121.9199705,99.32817197,134.0682321,108.4112075,154.4623107,9.306108559,108.6687652,171.1243265,141.5285577,144.4392831,148.1278997,1
1082,175.4814953,126.7286296,100.9961166,138.382258,106.9338418,154.4962804,10.38094792,112.4003182,175.4814953,145.5881252,143.7140785,149.62083,0
988,147.0342484,107.3495969,83.80636493,116.5492386,109.5237895,149.8094209,11.06112019,113.346699,147.0342484,124.0103799,140.7979872,147.5040835,0
106,128.0475803,83.30310424,63.9701098,94.50250779,110.7876508,151.9745154,8.650196557,127.9427274,128.0475803,101.7641995,144.3743392,146.9089738,1
848,172.0869777,134.5095919,111.1656641,143.0947,109.9737441,148.7451634,11.40123557,91.5963258,172.0869777,150.5314583,139.1137213,146.1514388,0
871,180.1589359,130.8651335,105.1095303,142.6821282,106.8074449,154.7637887,10.01422725,106.3580199,180.1589359,150.1329176,143.7297798,149.3878386,0
795,123.1696348,86.41805011,65.12798068,94.99577422,111.1651072,148.1629943,10.92846363,121.2704497,123.1696348,102.3344401,140.4563839,146.4606097,0
703,124.2203411,78.98879837,66.01527495,91.03716904,113.8776731,151.7059572,6.517057026,121.9898167,124.2203411,97.56211813,145.4968177,143.6173625,0
909,177.3413249,129.3639477,107.753132,141.2592609,109.1041009,153.7686345,9.311942316,102.5174403,177.3413249,148.3692654,143.816584,147.1605678,0
797,173.3332652,124.8827211,93.70449153,135.8396875,104.249775,154.8007445,11.66894379,118.6782705,173.3332652,143.7723963,143.0692956,152.4944367,0
1013,180.7502173,136.00402,116.3358322,147.1674272,110.5961538,152.0017384,8.625054324,90.9964146,180.7502173,154.148631,142.4687093,145.2040417,0
169,143.6231695,104.9114871,79.88415229,113.6465994,108.9638789,149.4168565,11.59225513,114.8229743,143.6231695,121.3530752,140.2365766,148.1526196,1
1119,165.6159542,125.7734769,114.0695613,136.3594749,115.3930214,148.8972288,6.758106137,80.06462471,165.6159542,143.2252889,141.7181645,140.3407382,0
185,142.7425171,92.00613054,67.16271186,104.359322,107.020339,155.4113956,9.277172737,136.7397043,142.7425171,111.9152542,146.0688785,150.7560765,1
65,165.533947,115.0900763,89.03884149,127.2095644,106.4853615,155.3677593,9.917287831,118.0854513,165.533947,135.1660081,144.7251908,150.3203862,1
641,160.1775324,109.1682948,80.59556169,121.1734976,105.1194521,155.8645148,10.66160544,128.0881291,160.1775324,129.2842429,145.0457634,152.1904863,0
1011,190.1066019,142.5048568,120.8305071,154.2804577,109.1313797,153.5894797,8.950938426,93.7458841,190.1066019,161.0080672,143.2341126,146.5939249,0
183,143.3963807,93.35579184,66.1720683,105.2314692,105.9793477,155.2674573,10.17421532,138.8260914,143.3963807,112.9402924,145.4424905,151.8722012,1
53,175.1401772,123.9690811,100.2199062,136.5676568,107.4971339,155.5535869,9.184992183,109.396387,175.1401772,144.21539,145.0062533,148.9261768,1
47,105.7368421,70.09022556,64.11278195,80.03759398,119.0150376,146.3233083,4.120300752,101.0526316,105.7368421,85.68421053,142.4661654,137.8421053,1
1023,183.5559556,128.2771713,110.5573095,142.7825724,109.8110615,157.1130059,7.105919631,104.5675933,183.5559556,149.395996,147.2477315,146.3395074,0
761,118.5920969,73.87985978,58.91714468,85.55003187,112.9713193,151.610102,7.175748885,132.2820268,118.5920969,91.66220523,145.3323773,144.9490121,0
849,175.1561865,130.5819995,112.6983613,141.8854802,111.5414126,151.765752,8.544207317,92.1121062,175.1561865,148.7875381,142.7296113,144.4141895,0
775,167.1511824,127.5449043,118.1334459,138.299268,116.6265484,148.5941723,5.687922297,76.16793356,167.1511824,145.1110642,141.9929617,139.1193694,0
894,186.8663369,139.4564705,119.1990383,151.3462481,109.8831661,153.3862869,8.82394008,93.83970595,186.8663369,158.0713394,143.3588238,145.9283832,0
873,167.7288674,120.2418965,90.2167281,131.0540231,104.9931359,154.2213042,11.66416677,119.6623872,167.7288674,138.980933,142.8650693,151.8590314,0
192,150.1736577,104.7558725,78.04865772,115.3045302,106.9983221,152.9060403,11.02684564,124.4991611,150.1736577,123.2214765,142.9630872,150.3615772,1
652,139.4006278,98.53139101,75.57543653,108.1578052,109.6118632,150.3454647,10.8982081,119.4168465,139.4006278,115.7766006,141.6708194,147.7630305,0
103,130.8652058,91.71115538,71.41666667,101.1022576,111.2785525,149.2257636,9.806440903,121.7666003,130.8652058,108.0909695,141.6517264,146.3057769,1
760,179.802811,137.9157612,112.8392898,147.5811642,108.3981229,151.0301909,11.20694438,97.62124925,179.802811,154.7599057,140.6538906,147.7265708,0
958,140.543778,97.50689483,75.2920751,107.8554577,109.6408041,151.3608573,10.08124273,119.1578335,140.543778,115.4583818,142.6642299,147.607576,0
1107,178.9953719,129.0500484,103.5908944,141.0948229,106.8647078,155.0760951,10.15079109,108.4303089,178.9953719,148.5521472,144.0713594,149.4828328,0
999,147.7699262,106.8758303,94.25931734,117.6608856,114.7797048,149.5000923,7.058118081,96.07795203,147.7699262,124.6173432,142.7562731,141.7359779,0
1072,125.1520011,80.67794098,57.67982752,91.37003099,109.0128015,152.1135966,10.03665274,140.4213718,125.1520011,98.44616628,143.9956879,149.1889233,0
954,188.5285358,132.6090827,110.4441206,146.8297917,107.5063325,157.785067,8.525303376,107.6773356,188.5285358,153.7171321,146.7857029,148.7002809,0
1067,152.5032296,103.1935188,74.83136377,114.7262184,105.5119642,154.9946418,10.89720346,132.0819143,152.5032296,122.4892102,144.4850631,151.9693555,0
647,166.6829064,121.676377,91.68123221,131.738155,105.407333,152.954964,11.88883308,116.9663486,166.6829064,139.567554,141.8437971,151.3880797,0
814,183.7185189,138.9429032,125.448713,150.8014677,113.678768,151.5005838,6.902040362,81.60282426,183.7185189,157.2977706,143.1672875,141.8462779,0
636,161.738147,112.6747499,87.29523706,124.4613963,107.0474119,154.6350587,10.14799913,120.2435842,161.738147,132.1786646,144.3881035,149.9804263,0
31,136.1795383,86.69364491,64.51652893,98.9800513,108.5638359,154.5802223,9.01738387,136.7495013,136.1795383,106.4150755,146.0796523,149.4229125,1
868,172.7511013,131.6658686,108.4496265,141.3322161,109.4410075,150.4816127,10.81890442,95.81507374,172.7511013,148.773032,140.58552,146.6869374,0
179,133.3653936,93.58425565,67.88573655,102.5691348,108.4575214,150.0015588,11.62681216,127.4813718,133.3653936,110.0021824,141.0328917,149.1873733,1
76,141.8460138,108.0480524,85.39388424,115.5449581,110.9817983,146.8001456,12.02766655,102.728431,141.8460138,123.4153622,138.2970513,145.8987987,1
912,162.3046215,118.9319213,99.62866624,129.7076277,111.0348446,151.2855888,9.239861403,102.1735884,162.3046215,136.7629691,142.5300376,145.4320921,0
784,172.8998751,115.6880465,95.58225233,130.5146536,108.3142596,158.2736139,7.546507159,115.2301336,172.8998751,138.1172768,148.2583838,148.4326415,0
112,162.8627478,109.634826,77.84957715,121.9353944,103.136559,157.2380424,11.12657701,134.9182032,162.8627478,130.304173,145.620269,154.3216415,1
52,168.692806,117.981946,93.72119625,130.3834068,107.3116042,155.3738975,9.393054024,113.7644708,168.692806,138.1751654,144.9780871,149.3417861,1
72,135.8791202,94.09669165,72.8498751,104.190276,110.3440565,150.6774508,10.0448425,121.6156096,135.8791202,111.5413392,142.458478,147.1355023,1
617,156.238862,104.6493536,76.76506233,116.9220914,105.3707295,156.0856417,10.49232456,131.654663,156.238862,125.0775623,145.5296053,152.1603763,0
742,160.9337446,118.8167798,94.95336212,128.7001851,108.9748304,151.0296114,10.78112276,107.1495373,160.9337446,136.2931524,141.4114744,147.7091919,0
887,119.2450351,76.72135655,64.84341583,88.08707608,114.8843569,150.2771158,6.292545066,118.9769325,119.2450351,94.33806905,144.5829514,142.5624809,0
1079,186.701154,138.6524974,112.6098561,150.0658112,106.8914584,154.1715457,10.52466248,105.162456,186.701154,156.8334893,143.0171546,149.2566947,0
567,178.0746786,126.025709,96.98959396,138.2750459,104.6874107,156.4299123,10.00224444,117.418486,178.0746786,146.1397674,144.8618649,151.9516425,0
